,Landmark,Architecture,Building,City,Sky,Human settlement,Tourism,Town,Historic site,Metropolitan area,url
106,0.0,0.0,0.0,0.958434522151947,0.0,0.8943678140640259,0.0,0.0,0.0,0.9628006815910339,https://www.planetware.com/photos-large/UAE/uae-dubai-burj-khalifa2.jpg
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://img-aws.ehowcdn.com/560x560p/photos.demandstudios.com/getty/article/34/216/71042188.jpg
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953169047832489,0.0,https://cdn.getyourguide.com/img/tour_img-1562196-146.jpg
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://cdn.thecrazytourist.com/wp-content/uploads/2018/05/ccimage-shutterstock_243001456.jpg
110,0.0,0.0,0.0,0.9187745451927185,0.0,0.8981896638870239,0.0,0.0,0.0,0.9351084232330322,http://chicjournal.com/wp-content/uploads/2019/02/IMG_9715-2-1440x960.jpg
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.planetware.com/photos-large/MEX/mexico-cancun-excursions-chichen-itza-tulum.jpg
112,0.0,0.0,0.0,0.0,0.0,0.0,0.9066599011421204,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/13/42/06/de/oxygen-tours-koh-tao.jpg
113,0.8913570046424866,0.817379355430603,0.8890175223350525,0.0,0.0,0.0,0.0,0.0,0.6314029097557068,0.0,https://jetsettingfools.com/wp-content/uploads/2017/04/3-Day-Warsaw-Itinerary-A-SightSeeing-Guide.jpg
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://media-cdn.tripadvisor.com/media/photo-s/16/44/b9/08/3-hour-berlin-sightseeing.jpg
115,0.9762036204338074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428256154060364,0.0,https://i.pinimg.com/originals/19/8d/22/198d228c4ad8ad6c57c5b219c85f2f78.jpg
116,0.9013980627059937,0.8976292014122009,0.9575936794281006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.planetware.com/photos-large/B/belgium-brussels-royal-palace.jpg
117,0.9205096960067749,0.7871291637420654,0.7742523550987244,0.8477219939231873,0.0,0.8287564516067505,0.766288161277771,0.871628999710083,0.0,0.0,https://cdn.thecrazytourist.com/wp-content/uploads/2018/07/ccimage-shutterstock_1091916539.jpg
118,0.0,0.8785452842712402,0.0,0.9469294548034668,0.8220894932746887,0.9030836820602417,0.0,0.8481103777885437,0.0,0.8497491478919983,https://cdn.theculturetrip.com/images/56-3990983-14459876597d50168953db4b0bb2d2d0b24624be17.jpg
